pc,bank/page,opcode,mnemonic,access_type,effective_address,address_class,subsystem,minimal_os_required,risk,width,bitmask,value_source,x_base/y_base,routine_label,interrupt_context,callers,engine_state_seen,notes,confidence
0x9AE8,BMHM_$31_main_window_ORG_0x7A85,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L99C5,mainline/unknown,0x9749,IDLE_IAC,COOL VALUE,high
0x9CFD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,%TPS,high
0x9D0D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L506E,R,0x506E,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,MAX PK/NEUT TPS FOR T/F,high
0x9D25,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L0884,W,0x0884,EXT_RAM,SENSOR_ADC,YES,HIGH,8,,A,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,FILTERED TPS DELAY TMR,high
0x9D29,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L506F,R,0x506F,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,50.0% MAX DRIVE TPS FOR T/F,high
0x9D33,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0884,R,0x0884,EXT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,FILTERED TPS DELAY TMR,high
0x9D57,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,GET CURRENT MAP VALUE,high
0x9D5A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L5088,R,0x5088,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,"60 Kpa, MIN MAP FOR MOD'ING FILT COEF",high
0x9D74,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0282,R,0x0282,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,START UP COOL,high
0x9D77,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L509A,R,0x509A,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,"15 Deg c, START UP COOL FOR COLD ENG MODE",high
0x9D7C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L509B,R,0x509B,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,"15 Deg c, START UP COOL FOR COLD ENG MODE",high
0x9D91,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,TST L0884,R,0x0884,EXT_RAM,SENSOR_ADC,YES,MEDIUM,8,,TST,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,FILTERED TPS DELAY TMR,high
0x9DAA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,RANGE LMT'ED COOL (-28 - 104c,high
0x9E3A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9CFD,mainline/unknown,0xA2B7,IDLE_IAC,RANGE LMT'ED COOL (-28 - 104c,high
0x9F0D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L02F6,R,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9E99,mainline/unknown,0x7B21,IDLE_IAC,FILT TPS (XMISH),high
0x9F1A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9E99,mainline/unknown,0x7B21,IDLE_IAC,COOL VALUE,high
0x9F1C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L50C7,R,0x50C7,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,L9E99,mainline/unknown,0x7B21,IDLE_IAC,55c COOL THRESH MAX FOR THROT KICKER,high
0x9F64,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9E99,mainline/unknown,0x7B21,IDLE_IAC,%TPS,high
0x9F67,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L50CB,R,0x50CB,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,L9E99,mainline/unknown,0x7B21,IDLE_IAC,9.7% TPS MAX FOR THROT KICKER,high
0x9F96,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L02F6,R,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9F89,mainline/unknown,0x9F04,IDLE_IAC,FILT TPS (XMISH),high
0x9FCB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9F89,mainline/unknown,0x9F04,IDLE_IAC,%TPS,high
0xA049,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0283,R,0x0283,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,L9FDE,mainline/unknown,0x9F46,IDLE_IAC,RANGE LMT'ED COOL (-28 - 104c),high
0xA0DE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA0D8,mainline/unknown,0x9FE6,IDLE_IAC,COOL VALUE,high
0xA0E0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4FBF,R,0x4FBF,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA0D8,mainline/unknown,0x9FE6,IDLE|IDLE_IAC,"85c COOL, LOW THRESH FOR WARM IDLE",high
0xA0E5,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4FC0,R,0x4FC0,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA0D8,mainline/unknown,0x9FE6,IDLE|IDLE_IAC,"100c COOL, Hi  THRESH FOR WARM IDLE",high
0xA15E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L003E,#$04,LA165",R,0x003E,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x04,bit test 0x04,,LA0D8,mainline/unknown,0x9FE6,IDLE_IAC,"BR IF NOT b2, LOW BATTERY",high
0xA374,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L02B1,R,0x02B1,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA2B0,mainline/unknown,0x7B32,IDLE_IAC,TPS A/D,high
0xA377,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L02B2,R,0x02B2,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,SUBA,,LA2B0,mainline/unknown,0x7B32,IDLE_IAC,OLD TPS A/D,high
0xA37C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L50D6,R,0x50D6,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA2B0,mainline/unknown,0x7B32,IDLE_IAC,A/D TPS MIN DIFF FOR ENABLE,high
0xA3A7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L0016,#$01,LA3E0",R,0x0016,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x01,bit test 0x01,,LA2B0,mainline/unknown,0x7B32,IDLE_IAC,"BR IF b0, ERR 21, HI TPS",high
0xA3AF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET L003E,#$04,LA3E0",R,0x003E,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x04,bit test 0x04,,LA2B0,mainline/unknown,0x7B32,IDLE_IAC,"BR IF b2, LOW BATTERY",high
0xA496,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STAA L01C0,W,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,HIGH,8,,A=0xFF,,LA466,mainline/unknown,0x79FC,,GET CURRENT MAP VALUE,high
0xA4BD,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L082E,R,0x082E,EXT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA466,mainline/unknown,0x79FC,,MAP A/D,high
0xA4C0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4E64,R,0x4E64,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA466,mainline/unknown,0x79FC,,"24.4 Kpa MAP Lmt, ERR 34, (LO MAP)",high
0xA4CF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4E65,R,0x4E65,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA466,mainline/unknown,0x79FC,,"1200 RPM Max Lmt, ERR 34, (LO MAP)",high
0xA4D4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA466,mainline/unknown,0x79FC,,"%TPS, ERR 34, (LO MAP)",high
0xA689,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA706,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA70F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0050,#$40,LA716",R,0x0050,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x40,bit test 0x40,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,"BR IF NOT b6, OPEN TPS SPK",high
0xA716,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA737,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA73C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,COOL VALUE,high
0xA752,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,COOL VALUE,high
0xA759,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L413C,R,0x413C,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,20 DEG  COOLANT SPK BIAS,high
0xA77D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA7F9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBB L413C,R,0x413C,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBB,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,20 Deg  COOLANT SPK BIAS,high
0xA81E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA862,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L415B,R,0x415B,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,IDLE|SPARK_CALC,1.9% TPS MAX FOR IDLE SPK,high
0xA865,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR L0050,#$40,LA86C",R,0x0050,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,bit,0x40,bit test 0x40,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,"BR IF NOT b6, OPEN TPS SPK",high
0xA869,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L415C,R,0x415C,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,IDLE|SPARK_CALC,1.5% TPS MAX FOR IDLE SPK,high
0xA86C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,%TPS,high
0xA873,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,COOL VALUE,high
0xA8B1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BCLR L0050,#$40",RMW,0x0050,DIRECT_RAM,SENSOR_ADC,YES,HIGH,bit,0x40,clear 0x40,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,"CLR b6, OPEN TPS SPK6,",high
0xA8C2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,GET CURRENT MAP VALUE,high
0xA903,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BSET L0050,#$40",RMW,0x0050,DIRECT_RAM,SENSOR_ADC,YES,HIGH,bit,0x40,set 0x40,,LA59B,mainline/unknown,0xA53D,SPARK_CALC,"SET b6, OPEN TPS SPK",high
0xA906,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,COOL VALUE,high
0xA908,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L46F2,R,0x46F2,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,-40c COOL,high
0xA90D,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L46F3,R,0x46F3,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,-40c COOL,high
0xA931,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,%TPS,high
0xA98F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBA L413C,R,0x413C,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,20 DEG  COOLANT SPK BIAS,high
0xA9AA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,%TPS,high
0xA9F2,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,COOL VALUE,high
0xA9F4,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4161,R,0x4161,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,151c COOL THRESH FOR PWR STEER SPK,high
0xA9F9,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,%TPS,high
0xAA00,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4164,R,0x4164,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,0% TPS THRESH FOR SETTING PWR STEER SPK ADV,high
0xAA07,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L4165,R,0x4165,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,0% TPS THRESH FOR EXITING PWR STEER SPK,high
0xAA3E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,COOLANT VALUE,high
0xAA40,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L45DA,R,0x45DA,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,35 c MIN COOL FOR SPK RETARD,high
0xAA5E,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01C0,R,0x01C0,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,GET CURRENT MAP VALUE,high
0xAA61,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L46DF,R,0x46DF,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,50 Kpa MAX MAP FOR BURST KNK RETARD,high
0xAA66,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,%TPS,high
0xAA69,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L46E0,R,0x46E0,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,14.8% TPS MAX TPS FOR BURST KNK RETARD,high
0xAA73,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPB L46E1,R,0x46E1,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPB,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,4.2% DIFF TPS MIN FOR BURST KNK RETARD,high
0xAA93,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,COOLANT VALUE,high
0xAA95,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L45DA,R,0x45DA,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,35 c MIN COOL FOR SPK RETARD,high
0xAAFB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LA906,mainline/unknown,0xA8B4,SPARK_CALC,%TPS,high
0xACE6,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LACA7,mainline/unknown,0x7B27,,COOL VALUE,high
0xACF7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LACA7,mainline/unknown,0x7B27,,%TPS,high
0xAD5A,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LAD4D,mainline/unknown,0xACD0,,%TPS,high
0xADCA,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,SUBB L515B,R,0x515B,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,SUBB,,LADAA,mainline/unknown,0x7AB3,,... TPS HYST FOR COAST 1 & 2,high
0xADD0,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,TPS; %TPS,high
0xADE7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L0006,R,0x0006,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,COOL VALUE,high
0xADEE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,%TPS,high
0xADF7,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L515C,R,0x515C,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,0 NEG DIFF TPS UN-LK LMT,high
0xADFC,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAB L515D,R,0x515D,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,0% POS DIFF TPS UN-LK LM,high
0xAE33,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LADAA,mainline/unknown,0x7AB3,,%TPS,high
0xAE55,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01D9,R,0x01D9,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LADAA,mainline/unknown,0x7AB3,,%TPS,high
0xB036,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L01A1,R,0x01A1,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LB018,mainline/unknown,0xAE88,,A/D VALUE,high
0xB0BE,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LE7C7,EXEC,0xE7C7,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,,,control transfer,,LB089,mainline/unknown,0xAE8B,,HIGH TPS ERR 21 HANDLER,high
0xB0C1,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,JSR LE808,EXEC,0xE808,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,,,control transfer,,LB089,mainline/unknown,0xAE8B,,"LOW TPS, ERR 22 HANDLER",high
0xB0EB,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRCLR $2B,X,#$01,LB0F8",R,0x5B2B,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,bit,0x01,bit test 0x01,X=0x5B00,LB0E4,mainline/unknown,0x73ED;0xC4E5,,"($5B2B), BR IF b0, HIGH TPS | indexed_resolved",high
0xB0EF,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,"BRSET $34,X,#$01,LB0F8",R,0x5B34,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,bit,0x01,bit test 0x01,X=0x5B00,LB0E4,mainline/unknown,0x73ED;0xC4E5,,"($5B34), BR IF b0, HIGH TPS | indexed_resolved",high
0xB116,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L00A6,R,0x00A6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LB0E4,mainline/unknown,0x73ED;0xC4E5,,TPS A/D,high
0xB118,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L02F6,R,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LB0E4,mainline/unknown,0x73ED;0xC4E5,,OLD FILT TPS (XMISH),high
0xB11F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDX L02F6,R,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,16,,memory,,LB0E4,mainline/unknown,0x73ED;0xC4E5,,FILT TPS (XMISH),high
0xB129,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,STD L02F6,W,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,HIGH,16,,D,,LB0E4,mainline/unknown,0x73ED;0xC4E5,,SAVE FILT tps A/D VALUE,high
0xB147,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,CMPA L5B2A,R,0x5B2A,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,CMPA,,LB0E4,mainline/unknown,0x73ED;0xC4E5,DECEL,5 MPH VSS TO QULIFY DECEL for TPS	INCREASE,high
0xB14C,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,LDAA L02F6,R,0x02F6,DIRECT_RAM,SENSOR_ADC,YES,MEDIUM,8,,memory,,LB0E4,mainline/unknown,0x73ED;0xC4E5,,FILT TPS (XMISH),high
0xB14F,BMHM_$31_main_window_ORG_0x9C96,source_listing_no_bytes,ADDA L5B29,R,0x5B29,ROM_TABLE,SENSOR_ADC,YES,MEDIUM,8,,ADDA,,LB0E4,mainline/unknown,0x73ED;0xC4E5,DECEL,TPS OFFSET INCR for EACH DECEL,high
